,Battle,General,Outcome,Value,Year
4724,Battle of Ware Bottom Church,Benjamin Butler,D,-0.4991357493627194,1864.0
4725,Battle of Big Bethel,Ebenezer W. Peirce,D,-0.5434252025233133,1861.0
4726,Battle of Big Bethel,John B. Magruder,V,0.5451401457032501,1861.0
4727,Battle of Garnett's & Golding's Farm,John B. Magruder,I,0.0,1862.0
4728,Battle of Savage's Station,John B. Magruder,I,0.03296745075121893,1862.0
4729,Battle of Yorktown (1862),John B. Magruder,I,0.05786405900377928,1862.0
4730,Battle of Big Bethel,Daniel Harvey Hill,V,0.5451401457032501,1861.0
4731,Battle of Fort Anderson,Daniel Harvey Hill,D,-0.43945649626800426,1863.0
4732,Battle of South Mountain,Daniel Harvey Hill,D,-0.4766314848809437,1862.0
4733,Battle of Washington,Daniel Harvey Hill,I,0.0,1863.0
4734,Battle of Big Black River Bridge,John S. Bowen,D,-0.5,1863.0
4735,Battle of Grand Gulf,John S. Bowen,V,0.5008642506372806,1863.0
4736,Battle of Port Gibson,John S. Bowen,D,-0.5,1863.0
4737,Battle of Big Black River Bridge,John C. Vaughn,D,-0.5,1863.0
4738,Battle of Big Mound,Henry Hastings Sibley,V,0.4756264842535334,1863.0
4739,Battle of Dead Buffalo Lake,Henry Hastings Sibley,V,0.48794517641210844,1863.0
4740,Battle of Stony Lake,Henry Hastings Sibley,V,0.5007128657479214,1863.0
4741,Battle of Big Mound,Inkpaduta,D,-0.4739023860637697,1863.0
4742,Battle of Dead Buffalo Lake,Inkpaduta,D,-0.4862178290025182,1863.0
4743,Battle of Killdeer Mountain,Inkpaduta,D,-0.48278497924452773,1864.0
4744,Battle of Stony Lake,Inkpaduta,D,-0.4989843646318114,1863.0
4745,Battle of Whitestone Hill,Inkpaduta,D,-0.49222984179932305,1863.0
4746,Battle of Big Sandy Creek,Melancthon Taylor Woolsey,V,0.5,1814.0
4747,First Battle of Sacket's Harbor,Melancthon Taylor Woolsey,V,0.5,1812.0
4748,Battle of Binakayan-Dalahican,Emilio Aguinaldo,V,0.42649151942114616,1896.0
4749,Battle of Manila (1898),Emilio Aguinaldo,V,0.4476183477613068,1898.0
4750,Battle of Manila (1899),Emilio Aguinaldo,D,-0.48695071432308507,1899.0
4751,Battle of Binakayan-Dalahican,Santiago Álvarez (general),V,0.42649151942114616,1896.0
4752,Battle of Binakayan-Dalahican,Baldomero Aguinaldo,V,0.42649151942114616,1896.0
4753,Battle of Binakayan-Dalahican,Edilberto Evangelista,V,0.42649151942114616,1896.0
4754,Battle of Binakayan-Dalahican,Pío del Pilar,V,0.42649151942114616,1896.0
4755,Battle of Zapote Bridge,Pío del Pilar,D,-0.5588396377082686,1899.0
4756,Battle of Binakayan-Dalahican,Artemio Ricarte,V,0.42649151942114616,1896.0
4757,Battle of Binakayan-Dalahican,Pascual Álvarez,V,0.42649151942114616,1896.0
4758,Battle of Binakayan-Dalahican,"Ramón Blanco, 1st Marquis of Peña Plata",D,-0.42480124206370423,1896.0
4759,Battle of Binakayan-Dalahican,Diego de los Ríos,D,-0.42480124206370423,1896.0
4760,Battle of Bir Hakeim,Marie-Pierre Kœnig,V,0.5847853940944816,1942.0
4761,Battle of Bitonto,"José Carrillo de Albornoz, 1st Duke of Montemar",V,0.4726376198798875,1734.0
4762,Battle of Bitonto,Prince of Belmonte,D,-0.47091462622989727,1734.0
4763,Battle of Bizani,Constantine I of Greece,V,0.4926859850036689,1913.0
4764,Battle of Giannitsa,Constantine I of Greece,V,0.4583033224304014,1912.0
4765,Battle of Kilkis–Lachanas,Constantine I of Greece,V,0.4779051418817061,1913.0
4766,Battle of Kresna Gorge,Constantine I of Greece,I,0.0,1913.0
4767,Battle of Sarantaporo,Constantine I of Greece,V,0.5,1912.0
4768,Greco-Turkish War (1897),Constantine I of Greece,D,-0.464328809359381,1897.0
4769,Battle of Bizani,Mehmet Esat Bülkat,D,-0.4909579461408584,1913.0
4770,Battle of Gallipoli,Mehmet Esat Bülkat,V,0.5231897408686648,1915.0
4771,Battle of Lone Pine,Mehmet Esat Bülkat,D,-0.5,1915.0
4772,Battle of Pente Pigadia,Mehmet Esat Bülkat,D,-0.5273623801201125,1912.0
4773,Battle of Blaauwberg,"Sir David Baird, 1st Baronet",V,0.454394519466791,1806.0
4774,Battle of Corunna,"Sir David Baird, 1st Baronet",V,0.4893549731218668,1809.0
4775,Battle of Blaauwberg,Jan Willem Janssens,D,-0.45268094379227397,1806.0
4776,Battle of Blackburn's Ford,Daniel Tyler,D,-0.47230538609900174,1861.0
4777,Battle of Blackett Strait,Aaron S. Merrill,V,0.42952672962213556,1943.0
4778,Battle of Empress Augusta Bay,Aaron S. Merrill,V,0.48781033336807966,1943.0
4779,Battle of New Georgia,Aaron S. Merrill,V,0.4486376763920036,1943.0
4780,Battle of Blackett Strait,Masao Tachibana,D,-0.427833396768272,1943.0
4781,Battle of Bladensburg,James Madison,D,-0.5216435159418817,1814.0
4782,Battle of Bladensburg,William H. Winder,D,-0.5216435159418817,1814.0
4783,Battle of Stoney Creek,William H. Winder,D,-0.566954253347281,1813.0
4784,Battle of Bladensburg,Joshua Barney,D,-0.5216435159418817,1814.0
4785,Battle of Blenheim,"Camille d'Hostun, duc de Tallard",D,-0.5029726758619906,1704.0
4786,Battle of Blenheim,Ferdinand de Marsin,D,-0.5029726758619906,1704.0
4787,Battle of Turin,Ferdinand de Marsin,D,-0.49466322606412366,1706.0
4788,Battle of Blenheim,"Maximilian II Emanuel, Elector of Bavaria",D,-0.5029726758619906,1704.0
4789,Battle of Ramillies,"Maximilian II Emanuel, Elector of Bavaria",D,-0.49743744332559825,1706.0
4790,Battle of Vienna,"Maximilian II Emanuel, Elector of Bavaria",V,0.5233685151190564,1683.0
4791,Siege of Namur (1695),"Maximilian II Emanuel, Elector of Bavaria",V,0.45470034777041857,1695.0
4792,Battle of Blenheim,"John Churchill, 1st Duke of Marlborough",V,0.5047010753509305,1704.0
4793,Battle of Malplaquet,"John Churchill, 1st Duke of Marlborough",V,0.49378644822733075,1709.0
4794,Battle of Oudenarde,"John Churchill, 1st Duke of Marlborough",V,0.5040034987985154,1708.0
4795,Battle of Ramillies,"John Churchill, 1st Duke of Marlborough",V,0.4991659246581921,1706.0
4796,Battle of Schellenberg,"John Churchill, 1st Duke of Marlborough",V,0.4742475776737738,1704.0
4797,Battle of Sedgemoor,"John Churchill, 1st Duke of Marlborough",V,0.515658841160828,1685.0
4798,Battle of Blenheim,Prince Eugene of Savoy,V,0.5047010753509305,1704.0
4799,Battle of Denain,Prince Eugene of Savoy,D,-0.4586917763266277,1712.0
4800,Battle of Malplaquet,Prince Eugene of Savoy,V,0.49378644822733075,1709.0
4801,Battle of Oudenarde,Prince Eugene of Savoy,V,0.5040034987985154,1708.0
4802,Battle of Petrovaradin,Prince Eugene of Savoy,V,0.5349419683095595,1716.0
4803,Battle of Turin,Prince Eugene of Savoy,V,0.4963915890299381,1706.0
4804,Battle of Vienna,Prince Eugene of Savoy,V,0.5233685151190564,1683.0
4805,Battle of Zenta,Prince Eugene of Savoy,V,0.5205855578108063,1697.0
4806,Battle of Blood River,Ndlela kaSompisi,D,-0.5936012344573698,1838.0
4807,Battle of Blood River,Andries Pretorius,V,0.5952680771190837,1838.0
4808,Battle of Boomplaats,Andries Pretorius,D,-0.447530638852855,1848.0
4809,Battle of Blood River,Sarel Cilliers,V,0.5952680771190837,1838.0
4810,Battle of Blue Licks,William Caldwell (ranger),V,0.46819211150694584,1782.0
4811,Battle of Blue Licks,Alexander McKee,V,0.46819211150694584,1782.0
4812,Battle of Blue Licks,Simon Girty,V,0.46819211150694584,1782.0
4813,Battle of Blue Licks,John Todd (Virginia),D,-0.4664709890714488,1782.0
4814,Battle of Blue Licks,Stephen Trigg,D,-0.4664709890714488,1782.0
4815,Battle of Blue Licks,Daniel Boone,D,-0.4664709890714488,1782.0
4816,Battle of Blue Licks,Robert Patterson (pioneer),D,-0.4664709890714488,1782.0
4817,Battle of Bobruysk (1918),Józef Dowbor-Muśnicki,V,0.5,1918.0
4818,Battle of Bobruysk (1918),Bolesław Jaźwiński,V,0.5,1918.0
4819,Battle of Bobruysk (1918),Stanisław Wrzaliński,V,0.5,1918.0
4820,Battle of Bobruysk (1918),Władysław Anders,V,0.5,1918.0
4821,Battle of Bolimov,August von Mackensen,I,0.0,1915.0
4822,Battle of Gumbinnen,August von Mackensen,D,-0.48600726432357255,1914.0
4823,Battle of the Vistula River,August von Mackensen,D,-0.484341158839172,1914.0
4824,Battle of Bolimov,Vladimir Vasilyevich Smirnov,I,0.0,1915.0
4825,Battle of Bolimov,Vasily Gurko,I,0.0,1915.0
4826,Battle of Bolivar Heights,Turner Ashby,D,-0.5762351074350526,1861.0
4827,Battle of Bolivar Heights,John W. Geary,V,0.5779225314870664,1861.0
4828,Battle of Boonsboro,Alfred Pleasonton,I,0.0,1863.0
4829,Battle of Brandy Station,Alfred Pleasonton,I,-0.006715684941510758,1863.0
4830,Battle of Byram's Ford,Alfred Pleasonton,V,0.5,1864.0
4831,Battle of Marais des Cygnes,Alfred Pleasonton,V,0.5481965484396738,1864.0
4832,Battle of Mine Creek,Alfred Pleasonton,V,0.5481965484396738,1864.0
4833,Battle of Upperville,Alfred Pleasonton,I,0.0,1863.0
4834,Second Battle of Independence,Alfred Pleasonton,D,-0.5448695622020894,1864.0
4835,Battle of Boonville,Nathaniel Lyon,V,0.4943896129494606,1861.0
4836,Battle of Wilson's Creek,Nathaniel Lyon,D,-0.45973195177025433,1861.0
4837,Battle of Bornholm (1676),Niels Juel,I,0.0374627640293409,1676.0
4838,Battle of Bornholm (1676),Jens Rodsten,I,0.0374627640293409,1676.0
4839,Battle of Bornholm (1676),Philips van Almonde,I,0.0374627640293409,1676.0
4840,Battle of Vigo Bay,Philips van Almonde,V,0.4774995115826245,1702.0
4841,Battles of Barfleur and La Hogue,Philips van Almonde,I,-0.028964799032365596,1692.0
4842,Battle of Bornholm (1676),Lorentz Creutz,I,-0.03574352609877873,1676.0
4843,Battle of Bornholm (1676),Claes Uggla,I,-0.03574352609877873,1676.0
4844,Battle of Bornholm (1676),Johan Bär,I,-0.03574352609877873,1676.0
4845,Battle of Borodino,Eugène de Beauharnais,V,0.4939580133174699,1812.0
4846,Battle of Krasnoi,Eugène de Beauharnais,D,-0.47326178423398507,1812.0
4847,Battle of Maloyaroslavets,Eugène de Beauharnais,V,0.5057972290538024,1812.0
4848,Battle of Sacile,Eugène de Beauharnais,D,-0.4964794481084543,1809.0
4849,Battle of Vyazma,Eugène de Beauharnais,D,-0.5162603879051605,1812.0
4850,Battle of Borodino,Pyotr Bagration,D,-0.49222984179932305,1812.0
4851,Battle of Smolensk (1812),Pyotr Bagration,D,-0.4991357493627194,1812.0
4852,Battle of Borodino,Michael Andreas Barclay de Tolly,D,-0.49222984179932305,1812.0
4853,Battle of Dresden,Michael Andreas Barclay de Tolly,D,-0.5225709447295261,1813.0
4854,Battle of Kulm,Michael Andreas Barclay de Tolly,V,0.4613857018629839,1813.0
4855,Battle of Montmartre,Michael Andreas Barclay de Tolly,V,0.4303774372587851,1814.0
4856,Battle of Smolensk (1812),Michael Andreas Barclay de Tolly,D,-0.4991357493627194,1812.0
4857,Battle of Valutino,Michael Andreas Barclay de Tolly,D,-0.5139318533824092,1812.0
4858,Battle of Boston Harbor,James Lawrence,D,-0.5062952201156696,1813.0
4859,Battle of Boston Harbor,Philip Broke,V,0.5080233670084924,1813.0
4860,Battle of Bothwell Bridge,Robert Hamilton of Preston,D,-0.5085529127188118,1679.0
4861,Battle of Bothwell Bridge,"James Scott, 1st Duke of Monmouth",V,0.5102808008769846,1679.0
4862,Battle of Sedgemoor,"James Scott, 1st Duke of Monmouth",D,-0.5139318533824092,1685.0
4863,Battle of Bothwell Bridge,"John Graham, 1st Viscount Dundee",V,0.5102808008769846,1679.0
4864,Battle of Boulou,Jacques François Dugommier,V,0.4801550849237548,1794.0
4865,Battle of San Lorenzo de la Muga,Jacques François Dugommier,V,0.53533789759839,1794.0
4866,Siege of Toulon,Jacques François Dugommier,V,0.4816876340562817,1793.0
4867,Battle of Boulou,"Luis Firmín de Carvajal, Conde de la Unión",D,-0.47842954843976077,1794.0
4868,Battle of San Lorenzo de la Muga,"Luis Firmín de Carvajal, Conde de la Unión",D,-0.5336176151345675,1794.0
4869,Battle of Boulou,John Forbes (Portuguese general),D,-0.47842954843976077,1794.0
4870,Battle of San Lorenzo de la Muga,John Forbes (Portuguese general),D,-0.5336176151345675,1794.0
4871,Battle of Boydton Plank Road,Winfield Scott Hancock,I,-0.04451362549491211,1864.0
4872,Battle of Garnett's & Golding's Farm,Winfield Scott Hancock,I,0.0,1862.0
4873,Second Battle of Ream's Station,Winfield Scott Hancock,D,-0.4991357493627194,1864.0
4874,Battle of Boydton Plank Road,Henry Heth,I,0.04622789420736256,1864.0
4875,Battle of Sutherland's Station,Henry Heth,D,-0.5336176151345675,1865.0
4876,Second Battle of Ream's Station,Henry Heth,V,0.5008642506372806,1864.0
4877,Battle of Brandywine,"William Howe, 5th Viscount Howe",V,0.4977666521988091,1777.0
4878,Battle of Bunker Hill,"William Howe, 5th Viscount Howe",V,0.4893549731218668,1775.0
4879,Battle of Germantown,"William Howe, 5th Viscount Howe",V,0.5112221649895493,1777.0
4880,Battle of Harlem Heights,"William Howe, 5th Viscount Howe",D,-0.5477418525983775,1776.0
4881,Battle of Long Island,"William Howe, 5th Viscount Howe",V,0.4663823848654325,1776.0
4882,Battle of Pell's Point,"William Howe, 5th Viscount Howe",V,0.4304355556673476,1776.0
4883,Battle of the Plains of Abraham,"William Howe, 5th Viscount Howe",V,0.4875850109629696,1759.0
4884,Battle of White Plains,"William Howe, 5th Viscount Howe",V,0.4698798997355417,1776.0
4885,Battle of Brandywine,Wilhelm von Knyphausen,V,0.4977666521988091,1777.0
4886,Battle of Germantown,Wilhelm von Knyphausen,V,0.5112221649895493,1777.0
4887,Battle of Springfield (1780),Wilhelm von Knyphausen,D,-0.5609893272675744,1780.0
4888,Battle of Brandywine,George Washington,D,-0.496038217263707,1777.0
4889,Battle of Fort Necessity,George Washington,D,-0.47842954843976077,1754.0
4890,Battle of Germantown,George Washington,D,-0.5094944055489763,1777.0
4891,Battle of Harlem Heights,George Washington,V,0.5494540246064454,1776.0
4892,Battle of Jumonville Glen,George Washington,V,0.4806306650064909,1754.0
4893,Battle of Long Island,George Washington,D,-0.46466210240161004,1776.0
4894,Battle of Monmouth,George Washington,I,0.015079008713796527,1778.0
4895,Battle of Princeton,George Washington,V,0.4411603622917314,1777.0
4896,Battle of Trenton,George Washington,V,0.4425635282520608,1776.0
4897,Battle of White Plains,George Washington,D,-0.46815803471147066,1776.0
4898,Battle of Yorktown (1781),George Washington,V,0.4641652215855677,1781.0
4899,Braddock Expedition,George Washington,D,-0.5409679659334339,1755.0
4900,Second Battle of Trenton,George Washington,V,0.49144708728118824,1777.0
4901,Battle of Brandywine,Nathanael Greene,D,-0.496038217263707,1777.0
4902,Battle of Eutaw Springs,Nathanael Greene,D,-0.5040688960327913,1781.0
4903,Battle of Germantown,Nathanael Greene,D,-0.5094944055489763,1777.0
4904,Battle of Guilford Court House,Nathanael Greene,D,-0.5367413966576853,1781.0
4905,Battle of Harlem Heights,Nathanael Greene,V,0.5494540246064454,1776.0
4906,Battle of Hobkirk's Hill,Nathanael Greene,D,-0.5265958024587706,1781.0
4907,Battle of Monmouth,Nathanael Greene,I,0.015079008713796527,1778.0
4908,Battle of Springfield (1780),Nathanael Greene,V,0.5626913877199088,1780.0
4909,Battle of Trenton,Nathanael Greene,V,0.4425635282520608,1776.0
4910,Battle of Brandywine,John Sullivan (general),D,-0.496038217263707,1777.0
4911,Battle of Germantown,John Sullivan (general),D,-0.5094944055489763,1777.0
4912,Battle of Long Island,John Sullivan (general),D,-0.46466210240161004,1776.0
4913,Battle of Newtown,John Sullivan (general),V,0.45525185673629076,1779.0
4914,Battle of Brandywine,"William Alexander, Lord Stirling",D,-0.496038217263707,1777.0
4915,Battle of Germantown,"William Alexander, Lord Stirling",D,-0.5094944055489763,1777.0
4916,Battle of Long Island,"William Alexander, Lord Stirling",D,-0.46466210240161004,1776.0
4917,Battle of Brandywine,Adam Stephen,D,-0.496038217263707,1777.0
4918,Battle of Brandywine,Anthony Wayne,D,-0.496038217263707,1777.0
4919,Battle of Fallen Timbers,Anthony Wayne,V,0.5008642506372806,1794.0
4920,Battle of Stony Point,Anthony Wayne,V,0.4663823848654325,1779.0
4921,Battle of Brandywine,Casimir Pulaski,D,-0.496038217263707,1777.0
4922,Siege of Savannah,Casimir Pulaski,D,-0.6177745008687493,1779.0
4923,Battle of Brandywine,Moses Hazen,D,-0.496038217263707,1777.0
4924,Battle of Germantown,Moses Hazen,D,-0.5094944055489763,1777.0
4925,Battle of Yorktown (1781),Moses Hazen,V,0.4641652215855677,1781.0
4926,Battle of Bregalnica,Radomir Putnik,V,0.4804104846264501,1913.0
4927,Battle of Cer,Radomir Putnik,V,0.5063164409487146,1914.0
4928,Battle of Kolubara,Radomir Putnik,V,0.5069578014172673,1914.0
4929,Battle of Kumanovo,Radomir Putnik,V,0.46568445003359205,1912.0
4930,Battle of Bregalnica,Petar Bojović,V,0.4804104846264501,1913.0
4931,Battle of Monastir,Petar Bojović,V,0.4515123192134147,1912.0
4932,Battle of Bregalnica,Alexander I of Yugoslavia,V,0.4804104846264501,1913.0
4933,Battle of Kumanovo,Alexander I of Yugoslavia,V,0.46568445003359205,1912.0
4934,Battle of Bregalnica,Živojin Mišić,V,0.4804104846264501,1913.0
4935,Battle of Kolubara,Živojin Mišić,V,0.5069578014172673,1914.0
4936,Battle of Bregalnica,Janko Vukotić,V,0.4804104846264501,1913.0
4937,Battle of Bregalnica,Mihail Savov,D,-0.47868487547081195,1913.0
4938,Battle of Kalimantsi,Mihail Savov,D,-0.5,1913.0
4939,Battle of Kresna Gorge,Mihail Savov,I,0.0,1913.0
4940,Battle of Bregalnica,Stiliyan Kovachev,D,-0.47868487547081195,1913.0
4941,Battle of Bregalnica,Vicho Dikov,D,-0.47868487547081195,1913.0
4942,Battle of Kalimantsi,Vicho Dikov,D,-0.5,1913.0
4943,Battle of Breitenfeld (1631),Gustavus Adolphus of Sweden,V,0.4923108956978378,1631.0
4944,Battle of Dirschau,Gustavus Adolphus of Sweden,I,-0.0488393097070875,1627.0
4945,Battle of Rain,Gustavus Adolphus of Sweden,V,0.4769733242492421,1632.0
4946,Battle of Trzciana,Gustavus Adolphus of Sweden,D,-0.49125327484738707,1629.0
4947,Battle of Wallhof,Gustavus Adolphus of Sweden,V,0.53533789759839,1626.0
4948,Battle of Breitenfeld (1631),"Gustav Horn, Count of Pori",V,0.4923108956978378,1631.0
4949,Battle of Breitenfeld (1631),Hans Georg von Arnim-Boitzenburg,V,0.4923108956978378,1631.0
4950,Battle of Trzciana,Hans Georg von Arnim-Boitzenburg,V,0.49298134650657555,1629.0
4951,Battle of Breitenfeld (1631),"Robert Munro, 18th Baron of Foulis",V,0.4923108956978378,1631.0
4952,Battle of Breitenfeld (1631),"John George I, Elector of Saxony",V,0.4923108956978378,1631.0
4953,Battle of Wittstock,"John George I, Elector of Saxony",D,-0.5037353484947665,1636.0
4954,Battle of Breitenfeld (1631),Johan Banér,V,0.4923108956978378,1631.0
4955,Battle of Wittstock,Johan Banér,V,0.505463703498692,1636.0
4956,Battle of Breitenfeld (1631),"Johann Tserclaes, Count of Tilly",D,-0.49058290022266426,1631.0
4957,Battle of Lutter am Berenberge,"Johann Tserclaes, Count of Tilly",V,0.5008642506372806,1626.0
4958,Battle of Mingolsheim,"Johann Tserclaes, Count of Tilly",I,-0.04048611015131787,1622.0
4959,Battle of Rain,"Johann Tserclaes, Count of Tilly",D,-0.4752487686853977,1632.0
4960,Battle of Stadtlohn,"Johann Tserclaes, Count of Tilly",V,0.4749856560023542,1623.0
4961,Battle of White Mountain,"Johann Tserclaes, Count of Tilly",V,0.4712964215360589,1620.0
4962,Battle of Wimpfen,"Johann Tserclaes, Count of Tilly",V,0.4685903327895723,1622.0
4963,Sack of Magdeburg,"Johann Tserclaes, Count of Tilly",V,0.41688088569001003,1631.0
4964,Battle of Breitenfeld (1631),Gottfried Heinrich Graf zu Pappenheim,D,-0.49058290022266426,1631.0
4965,Capture of Maastricht,Gottfried Heinrich Graf zu Pappenheim,D,-0.5195975886225931,1632.0
4966,Sack of Magdeburg,Gottfried Heinrich Graf zu Pappenheim,V,0.41688088569001003,1631.0
4967,Battle of Breitenfeld (1631),"Friedrich, Count von Fürstenburg",D,-0.49058290022266426,1631.0
4968,Battle of Breitenfeld (1631),"Egon VII, Count of Fürstenberg",D,-0.49058290022266426,1631.0
4969,Battle of Breitenfeld (1642),Archduke Leopold Wilhelm of Austria,D,-0.5250143439976458,1642.0
4970,Battle of Lens,Archduke Leopold Wilhelm of Austria,D,-0.5052295568807097,1648.0
4971,Battle of Breitenfeld (1642),Ottavio Piccolomini,D,-0.5250143439976458,1642.0
4972,Battle of Breitenfeld (1642),Lennart Torstensson,V,0.526738215766015,1642.0
4973,Battle of Jankau,Lennart Torstensson,V,0.5008642506372806,1645.0
4974,Battle of Wittstock,Lennart Torstensson,V,0.505463703498692,1636.0
4975,Battle of Breitenfeld (1642),Torsten Stålhandske,V,0.526738215766015,1642.0
